Parcela,Hacienda,Fibra_larga,Fibra_corta,Medula,Fibra_cana,Brix_cana,Sacarosa_cana,Name,Rep,Block,Ambiente
1623,Balsora,38.29887864,10.29947374,51.40168198,10.78867914,12.71134376,9.687718281,S1267,2,1255,Balsora_1
1624,Balsora,38.29887865,10.29947375,51.40168199,10.78867915,12.71134377,9.687718282,S1268,2,1256,Balsora_1
1625,Balsora,38.29887866,10.29947376,51.40168200,10.78867916,12.71134378,9.687718283,S1269,2,1257,Balsora_1
1626,Balsora,38.29887867,10.29947377,51.40168201,10.78867917,12.71134379,9.687718284,S1270,2,1258,Balsora_1
1627,Balsora,38.29887868,10.29947378,51.40168202,10.78867918,12.71134380,9.687718285,S1271,2,1259,Balsora_1
1628,Balsora,38.29887869,10.29947379,51.40168203,10.78867919,12.71134381,9.687718286,S1272,2,1260,Balsora_1
1629,Balsora,38.29887870,10.29947380,51.40168204,10.78867920,12.71134382,9.687718287,S1273,2,1261,Balsora_1
1630,Balsora,38.29887871,10.29947381,51.40168205,10.78867921,12.71134383,9.687718288,S1274,2,1262,Balsora_1
1631,Balsora,38.29887872,10.29947382,51.40168206,10.78867922,12.71134384,9.687718289,S1275,2,1263,Balsora_1
1632,Balsora,38.29887873,10.29947383,51.40168207,10.78867923,12.71134385,9.687718290,S1276,2,1264,Balsora_1
1633,Balsora,38.29887874,10.29947384,51.40168208,10.78867924,12.71134386,9.687718291,S1277,2,1265,Balsora_1
1634,Balsora,38.29887875,10.29947385,51.40168209,10.78867925,12.71134387,9.687718292,S1278,2,1266,Balsora_1
1635,Balsora,38.29887876,10.29947386,51.40168210,10.78867926,12.71134388,9.687718293,S1279,2,1267,Balsora_1
1636,Balsora,38.29887877,10.29947387,51.40168211,10.78867927,12.71134389,9.687718294,S1280,2,1268,Balsora_1
1637,Balsora,38.29887878,10.29947388,51.40168212,10.78867928,12.71134390,9.687718295,S1281,2,1269,Balsora_1
1638,Balsora,38.29887879,10.29947389,51.40168213,10.78867929,12.71134391,9.687718296,S1282,2,1270,Balsora_1
1639,Balsora,38.29887880,10.29947390,51.40168214,10.78867930,12.71134392,9.687718297,S1283,2,1271,Balsora_1
1640,Balsora,38.29887881,10.29947391,51.40168215,10.78867931,12.71134393,9.687718298,S1284,2,1272,Balsora_1
1641,Balsora,38.29887882,10.29947392,51.40168216,10.78867932,12.71134394,9.687718299,S1285,2,1273,Balsora_1
1642,Balsora,38.29887883,10.29947393,51.40168217,10.78867933,12.71134395,9.687718300,S1286,2,1274,Balsora_1
1643,Balsora,38.29887884,10.29947394,51.40168218,10.78867934,12.71134396,9.687718301,S1287,2,1275,Balsora_1
1644,Balsora,38.29887885,10.29947395,51.40168219,10.78867935,12.71134397,9.687718302,S1288,2,1276,Balsora_1
1645,Balsora,38.29887886,10.29947396,51.40168220,10.78867936,12.71134398,9.687718303,S1289,2,1277,Balsora_1
1646,Balsora,38.29887887,10.29947397,51.40168221,10.78867937,12.71134399,9.687718304,S1290,2,1278,Balsora_1
1647,Balsora,38.29887888,10.29947398,51.40168222,10.78867938,12.71134400,9.687718305,S1291,2,1279,Balsora_1
1648,Balsora,38.29887889,10.29947399,51.40168223,10.78867939,12.71134401,9.687718306,S1292,2,1280,Balsora_1
1649,Balsora,38.29887890,10.29947400,51.40168224,10.78867940,12.71134402,9.687718307,S1293,2,1281,Balsora_1
1650,Balsora,38.29887891,10.29947401,51.40168225,10.78867941,12.71134403,9.687718308,S1294,2,1282,Balsora_1
1651,Balsora,38.29887892,10.29947402,51.40168226,10.78867942,12.71134404,9.687718309,S1295,2,1283,Balsora_1
1652,Balsora,38.29887893,10.29947403,51.40168227,10.78867943,12.71134405,9.687718310,S1296,2,1284,Balsora_1
1653,Balsora,38.29887894,10.29947404,51.40168228,10.78867944,12.71134406,9.687718311,S1297,2,1285,Balsora_1
1654,Balsora,38.29887895,10.29947405,51.40168229,10.78867945,12.71134407,9.687718312,S1298,2,1286,Balsora_1
1655,Balsora,38.29887896,10.29947406,51.40168230,10.78867946,12.71134408,9.687718313,S1299,2,1287,Balsora_1
1656,Balsora,38.29887897,10.29947407,51.40168231,10.78867947,12.71134409,9.687718314,S1300,2,1288,Balsora_1
1657,Balsora,38.29887898,10.29947408,51.40168232,10.78867948,12.71134410,9.687718315,S1301,2,1289,Balsora_1
1658,Balsora,38.29887899,10.29947409,51.40168233,10.78867949,12.71134411,9.687718316,S1302,2,1290,Balsora_1
1659,Balsora,38.29887900,10.29947410,51.40168234,10.78867950,12.71134412,9.687718317,S1303,2,1291,Balsora_1
1660,Balsora,38.29887901,10.29947411,51.40168235,10.78867951,12.71134413,9.687718318,S1304,2,1292,Balsora_1
1661,Balsora,38.29887902,10.29947412,51.40168236,10.78867952,12.71134414,9.687718319,S1305,2,1293,Balsora_1
1662,Balsora,38.29887903,10.29947413,51.40168237,10.78867953,12.71134415,9.687718320,S1306,2,1294,Balsora_1
1663,Balsora,38.29887904,10.29947414,51.40168238,10.78867954,12.71134416,9.687718321,S1307,2,1295,Balsora_1
1664,Balsora,38.29887905,10.29947415,51.40168239,10.78867955,12.71134417,9.687718322,S1308,2,1296,Balsora_1
1665,Balsora,38.29887906,10.29947416,51.40168240,10.78867956,12.71134418,9.687718323,S1309,2,1297,Balsora_1
1666,Balsora,38.29887907,10.29947417,51.40168241,10.78867957,12.71134419,9.687718324,S1310,2,1298,Balsora_1
1667,Balsora,38.29887908,10.29947418,51.40168242,10.78867958,12.71134420,9.687718325,S1311,2,1299,Balsora_1
1668,Balsora,38.29887909,10.29947419,51.40168243,10.78867959,12.71134421,9.687718326,S1312,2,1300,Balsora_1
1669,Balsora,38.29887910,10.29947420,51.40168244,10.78867960,12.71134422,9.687718327,S1313,2,1301,Balsora_1
1670,Balsora,38.29887911,10.29947421,51.40168245,10.78867961,12.71134423,9.687718328,S1314,2,1302,Balsora_1
1671,Balsora,38.29887912,10.29947422,51.40168246,10.78867962,12.71134424,9.687718329,S1315,2,1303,Balsora_1
1672,Balsora,38.29887913,10.29947423,51.40168247,10.78867963,12.71134425,9.687718330,S1316,2,1304,Balsora_1
1673,Balsora,38.29887914,10.29947424,51.40168248,10.78867964,12.71134426,9.687718331,S1317,2,1305,Balsora_1
1674,Balsora,38.29887915,10.29947425,51.40168249,10.78867965,12.71134427,9.687718332,S1318,2,1306,Balsora_1
1675,Balsora,38.29887916,10.29947426,51.40168250,10.78867966,12.71134428,9.687718333,S1319,2,1307,Balsora_1
1676,Balsora,38.29887917,10.29947427,51.40168251,10.78867967,12.71134429,9.687718334,S1320,2,1308,Balsora_1
1677,Balsora,38.29887918,10.29947428,51.40168252,10.78867968,12.71134430,9.687718335,S1321,2,1309,Balsora_1
1678,Balsora,38.29887919,10.29947429,51.40168253,10.78867969,12.71134431,9.687718336,S1322,2,1310,Balsora_1
1679,Balsora,38.29887920,10.29947430,51.40168254,10.78867970,12.71134432,9.687718337,S1323,2,1311,Balsora_1
1680,Balsora,38.29887921,10.29947431,51.40168255,10.78867971,12.71134433,9.687718338,S1324,2,1312,Balsora_1
1681,Balsora,38.29887922,10.29947432,51.40168256,10.78867972,12.71134434,9.687718339,S1325,2,1313,Balsora_1
1682,Balsora,38.29887923,10.29947433,51.40168257,10.78867973,12.71134435,9.687718340,S1326,2,1314,Balsora_1
1683,Balsora,38.29887924,10.29947434,51.40168258,10.78867974,12.71134436,9.687718341,S1327,2,1315,Balsora_1
1684,Balsora,38.29887925,10.29947435,51.40168259,10.78867975,12.71134437,9.687718342,S1328,2,1316,Balsora_1
1685,Balsora,38.29887926,10.29947436,51.40168260,10.78867976,12.71134438,9.687718343,S1329,2,1317,Balsora_1
1686,Balsora,38.29887927,10.29947437,51.40168261,10.78867977,12.71134439,9.687718344,S1330,2,1318,Balsora_1
1687,Balsora,38.29887928,10.29947438,51.40168262,10.78867978,12.71134440,9.687718345,S1331,2,1319,Balsora_1
1688,Balsora,38.29887929,10.29947439,51.40168263,10.78867979,12.71134441,9.687718346,S1332,2,1320,Balsora_1
1689,Balsora,38.29887930,10.29947440,51.40168264,10.78867980,12.71134442,9.687718347,S1333,2,1321,Balsora_1
1690,Balsora,38.29887931,10.29947441,51.40168265,10.78867981,12.71134443,9.687718348,S1334,2,1322,Balsora_1
1691,Balsora,38.29887932,10.29947442,51.40168266,10.78867982,12.71134444,9.687718349,S1335,2,1323,Balsora_1
1692,Balsora,38.29887933,10.29947443,51.40168267,10.78867983,12.71134445,9.687718350,S1336,2,1324,Balsora_1
1693,Balsora,38.29887934,10.29947444,51.40168268,10.78867984,12.71134446,9.687718351,S1337,2,1325,Balsora_1
1694,Balsora,38.29887935,10.29947445,51.40168269,10.78867985,12.71134447,9.687718352,S1338,2,1326,Balsora_1
1695,Balsora,38.29887936,10.29947446,51.40168270,10.78867986,12.71134448,9.687718353,S1339,2,1327,Balsora_1
1696,Balsora,38.29887937,10.29947447,51.40168271,10.78867987,12.71134449,9.687718354,S1340,2,1328,Balsora_1
1697,Balsora,38.29887938,10.29947448,51.40168272,10.78867988,12.71134450,9.687718355,S1341,2,1329,Balsora_1
1698,Balsora,38.29887939,10.29947449,51.40168273,10.78867989,12.71134451,9.687718356,S1342,2,1330,Balsora_1
1699,Balsora,38.29887940,10.29947450,51.40168274,10.78867990,12.71134452,9.687718357,S1343,2,1331,Balsora_1
1700,Balsora,38.29887941,10.29947451,51.40168275,10.78867991,12.71134453,9.687718358,S1344,2,1332,Balsora_1
1701,Balsora,38.29887942,10.29947452,51.40168276,10.78867992,12.71134454,9.687718359,S1345,2,1333,Balsora_1
1702,Balsora,38.29887943,10.29947453,51.40168277,10.78867993,12.71134455,9.687718360,S1346,2,1334,Balsora_1
1703,Balsora,38.29887944,10.29947454,51.40168278,10.78867994,12.71134456,9.687718361,S1347,2,1335,Balsora_1
1704,Balsora,38.29887945,10.29947455,51.40168279,10.78867995,12.71134457,9.687718362,S1348,2,1336,Balsora_1
1705,Balsora,38.29887946,10.29947456,51.40168280,10.78867996,12.71134458,9.687718363,S1349,2,1337,Balsora_1
1706,Balsora,38.29887947,10.29947457,51.40168281,10.78867997,12.71134459,9.687718364,S1350,2,1338,Balsora_1
1707,Balsora,38.29887948,10.29947458,51.40168282,10.78867998,12.71134460,9.687718365,S1351,2,1339,Balsora_1
1708,Balsora,38.29887949,10.29947459,51.40168283,10.78867999,12.71134461,9.687718366,S1352,2,1340,Balsora_1
1709,Balsora,38.29887950,10.29947460,51.40168284,10.78868000,12.71134462,9.687718367,S1353,2,1341,Balsora_1
1710,Balsora,38.29887951,10.29947461,51.40168285,10.78868001,12.71134463,9.687718368,S1354,2,1342,Balsora_1
1711,Balsora,38.29887952,10.29947462,51.40168286,10.78868002,12.71134464,9.687718369,S1355,2,1343,Balsora_1
1712,Balsora,38.29887953,10.29947463,51.40168287,10.78868003,12.71134465,9.687718370,S1356,2,1344,Balsora_1
1713,Balsora,38.29887954,10.29947464,51.40168288,10.78868004,12.71134466,9.687718371,S1357,2,1345,Balsora_1
1714,Balsora,38.29887955,10.29947465,51.40168289,10.78868005,12.71134467,9.687718372,S1358,2,1346,Balsora_1
1715,Balsora,38.29887956,10.29947466,51.40168290,10.78868006,12.71134468,9.687718373,S1359,2,1347,Balsora_1
1716,Balsora,38.29887957,10.29947467,51.40168291,10.78868007,12.71134469,9.687718374,S1360,2,1348,Balsora_1
1717,Balsora,38.29887958,10.29947468,51.40168292,10.78868008,12.71134470,9.687718375,S1361,2,1349,Balsora_1
1718,Balsora,38.29887959,10.29947469,51.40168293,10.78868009,12.71134471,9.687718376,S1362,2,1350,Balsora_1
1719,Balsora,38.29887960,10.29947470,51.40168294,10.78868010,12.71134472,9.687718377,S1363,2,1351,Balsora_1
1720,Balsora,38.29887961,10.29947471,51.40168295,10.78868011,12.71134473,9.687718378,S1364,2,1352,Balsora_1
1721,Balsora,38.29887962,10.29947472,51.40168296,10.78868012,12.71134474,9.687718379,S1365,2,1353,Balsora_1
1722,Balsora,38.29887963,10.29947473,51.40168297,10.78868013,12.71134475,9.687718380,S1366,2,1354,Balsora_1
1723,Balsora,38.29887964,10.29947474,51.40168298,10.78868014,12.71134476,9.687718381,S1367,2,1355,Balsora_1
1724,Balsora,38.29887965,10.29947475,51.40168299,10.78868015,12.71134477,9.687718382,S1368,2,1356,Balsora_1
1725,Balsora,38.29887966,10.29947476,51.40168300,10.78868016,12.71134478,9.687718383,S1369,2,1357,Balsora_1
1726,Balsora,38.29887967,10.29947477,51.40168301,10.78868017,12.71134479,9.687718384,S1370,2,1358,Balsora_1
1727,Balsora,38.29887968,10.29947478,51.40168302,10.78868018,12.71134480,9.687718385,S1371,2,1359,Balsora_1
1728,Balsora,38.29887969,10.29947479,51.40168303,10.78868019,12.71134481,9.687718386,S1372,2,1360,Balsora_1
1729,Balsora,38.29887970,10.29947480,51.40168304,10.78868020,12.71134482,9.687718387,S1373,2,1361,Balsora_1
1730,Balsora,38.29887971,10.29947481,51.40168305,10.78868021,12.71134483,9.687718388,S1374,2,1362,Balsora_1
1731,Balsora,38.29887972,10.29947482,51.40168306,10.78868022,12.71134484,9.687718389,S1375,2,1363,Balsora_1
1732,Balsora,38.29887973,10.29947483,51.40168307,10.78868023,12.71134485,9.687718390,S1376,2,1364,Balsora_1
1733,Balsora,38.29887974,10.29947484,51.40168308,10.78868024,12.71134486,9.687718391,S1377,2,1365,Balsora_1
1734,Balsora,38.29887975,10.29947485,51.40168309,10.78868025,12.71134487,9.687718392,S1378,2,1366,Balsora_1
1735,Balsora,38.29887976,10.29947486,51.40168310,10.78868026,12.71134488,9.687718393,S1379,2,1367,Balsora_1
1736,Balsora,38.29887977,10.29947487,51.40168311,10.78868027,12.71134489,9.687718394,S1380,2,1368,Balsora_1
1737,Balsora,38.29887978,10.29947488,51.40168312,10.78868028,12.71134490,9.687718395,S1381,2,1369,Balsora_1
1738,Balsora,38.29887979,10.29947489,51.40168313,10.78868029,12.71134491,9.687718396,S1382,2,1370,Balsora_1
1739,Balsora,38.29887980,10.29947490,51.40168314,10.78868030,12.71134492,9.687718397,S1383,2,1371,Balsora_1
1740,Balsora,38.29887981,10.29947491,51.40168315,10.78868031,12.71134493,9.687718398,S1384,2,1372,Balsora_1
1741,Balsora,38.29887982,10.29947492,51.40168316,10.78868032,12.71134494,9.687718399,S1385,2,1373,Balsora_1
1742,Balsora,38.29887983,10.29947493,51.40168317,10.78868033,12.71134495,9.687718400,S1386,2,1374,Balsora_1
1743,Balsora,38.29887984,10.29947494,51.40168318,10.78868034,12.71134496,9.687718401,S1387,2,1375,Balsora_1
1744,Balsora,38.29887985,10.29947495,51.40168319,10.78868035,12.71134497,9.687718402,S1388,2,1376,Balsora_1
1745,Balsora,38.29887986,10.29947496,51.40168320,10.78868036,12.71134498,9.687718403,S1389,2,1377,Balsora_1
1746,Balsora,38.29887987,10.29947497,51.40168321,10.78868037,12.71134499,9.687718404,S1390,2,1378,Balsora_1
1747,Balsora,38.29887988,10.29947498,51.40168322,10.78868038,12.71134500,9.687718405,S1391,2,1379,Balsora_1
1748,Balsora,38.29887989,10.29947499,51.40168323,10.78868039,12.71134501,9.687718406,S1392,2,1380,Balsora_1
1749,Balsora,38.29887990,10.29947500,51.40168324,10.78868040,12.71134502,9.687718407,S1393,2,1381,Balsora_1
1750,Balsora,38.29887991,10.29947501,51.40168325,10.78868041,12.71134503,9.687718408,S1394,2,1382,Balsora_1
1751,Balsora,38.29887992,10.29947502,51.40168326,10.78868042,12.71134504,9.687718409,S1395,2,1383,Balsora_1
1752,Balsora,38.29887993,10.29947503,51.40168327,10.78868043,12.71134505,9.687718410,S1396,2,1384,Balsora_1
1753,Balsora,38.29887994,10.29947504,51.40168328,10.78868044,12.71134506,9.687718411,S1397,2,1385,Balsora_1
1754,Balsora,38.29887995,10.29947505,51.40168329,10.78868045,12.71134507,9.687718412,S1398,2,1386,Balsora_1
1755,Balsora,38.29887996,10.29947506,51.40168330,10.78868046,12.71134508,9.687718413,S1399,2,1387,Balsora_1
1756,Balsora,38.29887997,10.29947507,51.40168331,10.78868047,12.71134509,9.687718414,S1400,2,1388,Balsora_1
1757,Balsora,38.29887998,10.29947508,51.40168332,10.78868048,12.71134510,9.687718415,S1401,2,1389,Balsora_1
1758,Balsora,38.29887999,10.29947509,51.40168333,10.78868049,12.71134511,9.687718416,S1402,2,1390,Balsora_1
1759,Balsora,38.29888000,10.29947510,51.40168334,10.78868050,12.71134512,9.687718417,S1403,2,1391,Balsora_1
1760,Balsora,38.29888001,10.29947511,51.40168335,10.78868051,12.71134513,9.687718418,S1404,2,1392,Balsora_1
1761,Balsora,38.29888002,10.29947512,51.40168336,10.78868052,12.71134514,9.687718419,S1405,2,1393,Balsora_1
1762,Balsora,38.29888003,10.29947513,51.40168337,10.78868053,12.71134515,9.687718420,S1406,2,1394,Balsora_1
1763,Balsora,38.29888004,10.29947514,51.40168338,10.78868054,12.71134516,9.687718421,S1407,2,1395,Balsora_1
1764,Balsora,38.29888005,10.29947515,51.40168339,10.78868055,12.71134517,9.687718422,S1408,2,1396,Balsora_1
1765,Balsora,38.29888006,10.29947516,51.40168340,10.78868056,12.71134518,9.687718423,S1409,2,1397,Balsora_1
1766,Balsora,38.29888007,10.29947517,51.40168341,10.78868057,12.71134519,9.687718424,S1410,2,1398,Balsora_1
1767,Balsora,38.29888008,10.29947518,51.40168342,10.78868058,12.71134520,9.687718425,S1411,2,1399,Balsora_1
1768,Balsora,38.29888009,10.29947519,51.40168343,10.78868059,12.71134521,9.687718426,S1412,2,1400,Balsora_1
1769,Balsora,38.29888010,10.29947520,51.40168344,10.78868060,12.71134522,9.687718427,S1413,2,1401,Balsora_1
1770,Balsora,38.29888011,10.29947521,51.40168345,10.78868061,12.71134523,9.687718428,S1414,2,1402,Balsora_1
1771,Balsora,38.29888012,10.29947522,51.40168346,10.78868062,12.71134524,9.687718429,S1415,2,1403,Balsora_1
1772,Balsora,38.29888013,10.29947523,51.40168347,10.78868063,12.71134525,9.687718430,S1416,2,1404,Balsora_1
1773,Balsora,38.29888014,10.29947524,51.40168348,10.78868064,12.71134526,9.687718431,S1417,2,1405,Balsora_1
1774,Balsora,38.29888015,10.29947525,51.40168349,10.78868065,12.71134527,9.687718432,S1418,2,1406,Balsora_1
1775,Balsora,38.29888016,10.29947526,51.40168350,10.78868066,12.71134528,9.687718433,S1419,2,1407,Balsora_1
1776,Balsora,38.29888017,10.29947527,51.40168351,10.78868067,12.71134529,9.687718434,S1420,2,1408,Balsora_1
1777,Balsora,38.29888018,10.29947528,51.40168352,10.78868068,12.71134530,9.687718435,S1421,2,1409,Balsora_1
1778,Balsora,38.29888019,10.29947529,51.40168353,10.78868069,12.71134531,9.687718436,S1422,2,1410,Balsora_1
1779,Balsora,38.29888020,10.29947530,51.40168354,10.78868070,12.71134532,9.687718437,S1423,2,1411,Balsora_1
1780,Balsora,38.29888021,10.29947531,51.40168355,10.78868071,12.71134533,9.687718438,S1424,2,1412,Balsora_1
1781,Balsora,38.29888022,10.29947532,51.40168356,10.78868072,12.71134534,9.687718439,S1425,2,1413,Balsora_1
1782,Balsora,38.29888023,10.29947533,51.40168357,10.78868073,12.71134535,9.687718440,S1426,2,1414,Balsora_1
1783,Balsora,38.29888024,10.29947534,51.40168358,10.78868074,12.71134536,9.687718441,S1427,2,1415,Balsora_1
1784,Balsora,38.29888025,10.29947535,51.40168359,10.78868075,12.71134537,9.687718442,S1428,2,1416,Balsora_1
1785,Balsora,38.29888026,10.29947536,51.40168360,10.78868076,12.71134538,9.687718443,S1429,2,1417,Balsora_1
1786,Balsora,38.29888027,10.29947537,51.40168361,10.78868077,12.71134539,9.687718444,S1430,2,1418,Balsora_1
1787,Balsora,38.29888028,10.29947538,51.40168362,10.78868078,12.71134540,9.687718445,S1431,2,1419,Balsora_1
1788,Balsora,38.29888029,10.29947539,51.40168363,10.78868079,12.71134541,9.687718446,S1432,2,1420,Balsora_1
1789,Balsora,38.29888030,10.29947540,51.40168364,10.78868080,12.71134542,9.687718447,S1433,2,1421,Balsora_1
1790,Balsora,38.29888031,10.29947541,51.40168365,10.78868081,12.71134543,9.687718448,S1434,2,1422,Balsora_1
1791,Balsora,38.29888032,10.29947542,51.40168366,10.78868082,12.71134544,9.687718449,S1435,2,1423,Balsora_1
1792,Balsora,38.29888033,10.29947543,51.40168367,10.78868083,12.71134545,9.687718450,S1436,2,1424,Balsora_1
1793,Balsora,38.29888034,10.29947544,51.40168368,10.78868084,12.71134546,9.687718451,S1437,2,1425,Balsora_1
1794,Balsora,38.29888035,10.29947545,51.40168369,10.78868085,12.71134547,9.687718452,S1438,2,1426,Balsora_1
1795,Balsora,38.29888036,10.29947546,51.40168370,10.78868086,12.71134548,9.687718453,S1439,2,1427,Balsora_1
1796,Balsora,38.29888037,10.29947547,51.40168371,10.78868087,12.71134549,9.687718454,S1440,2,1428,Balsora_1
1797,Balsora,38.29888038,10.29947548,51.40168372,10.78868088,12.71134550,9.687718455,S1441,2,1429,Balsora_1
1798,Balsora,38.29888039,10.29947549,51.40168373,10.78868089,12.71134551,9.687718456,S1442,2,1430,Balsora_1
1799,Balsora,38.29888040,10.29947550,51.40168374,10.78868090,12.71134552,9.687718457,S1443,2,1431,Balsora_1
1800,Balsora,38.29888041,10.29947551,51.40168375,10.78868091,12.71134553,9.687718458,S1444,2,1432,Balsora_1
1801,Balsora,38.29888042,10.29947552,51.40168376,10.78868092,12.71134554,9.687718459,S1445,2,1433,Balsora_1
1802,Balsora,38.29888043,10.29947553,51.40168377,10.78868093,12.71134555,9.687718460,S1446,2,1434,Balsora_1
1803,Balsora,38.29888044,10.29947554,51.40168378,10.78868094,12.71134556,9.687718461,S1447,2,1435,Balsora_1
1804,Balsora,38.29888045,10.29947555,51.40168379,10.78868095,12.71134557,9.687718462,S1448,2,1436,Balsora_1
1805,Balsora,38.29888046,10.29947556,51.40168380,10.78868096,12.71134558,9.687718463,S1449,2,1437,Balsora_1
1806,Balsora,38.29888047,10.29947557,51.40168381,10.78868097,12.71134559,9.687718464,S1450,2,1438,Balsora_1
1807,Balsora,38.29888048,10.29947558,51.40168382,10.78868098,12.71134560,9.687718465,S1451,2,1439,Balsora_1
1808,Balsora,38.29888049,10.29947559,51.40168383,10.78868099,12.71134561,9.687718466,S1452,2,1440,Balsora_1
1809,Balsora,38.29888050,10.29947560,51.40168384,10.78868100,12.71134562,9.687718467,S1453,2,1441,Balsora_1
1810,Balsora,38.29888051,10.29947561,51.40168385,10.78868101,12.71134563,9.687718468,S1454,2,1442,Balsora_1
1811,Balsora,38.29888052,10.29947562,51.40168386,10.78868102,12.71134564,9.687718469,S1455,2,1443,Balsora_1
1812,Balsora,38.29888053,10.29947563,51.40168387,10.78868103,12.71134565,9.687718470,S1456,2,1444,Balsora_1
1813,Balsora,38.29888054,10.29947564,51.40168388,10.78868104,12.71134566,9.687718471,S1457,2,1445,Balsora_1
1814,Balsora,38.29888055,10.29947565,51.40168389,10.78868105,12.71134567,9.687718472,S1458,2,1446,Balsora_1
1815,Balsora,38.29888056,10.29947566,51.40168390,10.78868106,12.71134568,9.687718473,S1459,2,1447,Balsora_1
1816,Balsora,38.29888057,10.29947567,51.40168391,10.78868107,12.71134569,9.687718474,S1460,2,1448,Balsora_1
1817,Balsora,38.29888058,10.29947568,51.40168392,10.78868108,12.71134570,9.687718475,S1461,2,1449,Balsora_1
1818,Balsora,38.29888059,10.29947569,51.40168393,10.78868109,12.71134571,9.687718476,S1462,2,1450,Balsora_1
1819,Balsora,38.29888060,10.29947570,51.40168394,10.78868110,12.71134572,9.687718477,S1463,2,1451,Balsora_1
1820,Balsora,38.29888061,10.29947571,51.40168395,10.78868111,12.71134573,9.687718478,S1464,2,1452,Balsora_1
1821,Balsora,38.29888062,10.29947572,51.40168396,10.78868112,12.71134574,9.687718479,S1465,2,1453,Balsora_1
1822,Balsora,38.29888063,10.29947573,51.40168397,10.78868113,12.71134575,9.687718480,S1466,2,1454,Balsora_1
1823,Balsora,38.29888064,10.29947574,51.40168398,10.78868114,12.71134576,9.687718481,S1467,2,1455,Balsora_1
1824,Balsora,38.29888065,10.29947575,51.40168399,10.78868115,12.71134577,9.687718482,S1468,2,1456,Balsora_1
1825,Balsora,38.29888066,10.29947576,51.40168400,10.78868116,12.71134578,9.687718483,S1469,2,1457,Balsora_1
1826,Balsora,38.29888067,10.29947577,51.40168401,10.78868117,12.71134579,9.687718484,S1470,2,1458,Balsora_1
1827,Balsora,38.29888068,10.29947578,51.40168402,10.78868118,12.71134580,9.687718485,S1471,2,1459,Balsora_1
1828,Balsora,38.29888069,10.29947579,51.40168403,10.78868119,12.71134581,9.687718486,S1472,2,1460,Balsora_1
1829,Balsora,38.29888070,10.29947580,51.40168404,10.78868120,12.71134582,9.687718487,S1473,2,1461,Balsora_1
1830,Balsora,38.29888071,10.29947581,51.40168405,10.78868121,12.71134583,9.687718488,S1474,2,1462,Balsora_1
1831,Balsora,38.29888072,10.29947582,51.40168406,10.78868122,12.71134584,9.687718489,S1475,2,1463,Balsora_1
1832,Balsora,38.29888073,10.29947583,51.40168407,10.78868123,12.71134585,9.687718490,S1476,2,1464,Balsora_1
1833,Balsora,38.29888074,10.29947584,51.40168408,10.78868124,12.71134586,9.687718491,S1477,2,1465,Balsora_1
1834,Balsora,38.29888075,10.29947585,51.40168409,10.78868125,12.71134587,9.687718492,S1478,2,1466,Balsora_1
1835,Balsora,38.29888076,10.29947586,51.40168410,10.78868126,12.71134588,9.687718493,S1479,2,1467,Balsora_1
1836,Balsora,38.29888077,10.29947587,51.40168411,10.78868127,12.71134589,9.687718494,S1480,2,1468,Balsora_1
1837,Balsora,38.29888078,10.29947588,51.40168412,10.78868128,12.71134590,9.687718495,S1481,2,1469,Balsora_1
1838,Balsora,38.29888079,10.29947589,51.40168413,10.78868129,12.71134591,9.687718496,S1482,2,1470,Balsora_1
1839,Balsora,38.29888080,10.29947590,51.40168414,10.78868130,12.71134592,9.687718497,S1483,2,1471,Balsora_1
1840,Balsora,38.29888081,10.29947591,51.40168415,10.78868131,12.71134593,9.687718498,S1484,2,1472,Balsora_1
1841,Balsora,38.29888082,10.29947592,51.40168416,10.78868132,12.71134594,9.687718499,S1485,2,1473,Balsora_1
1842,Balsora,38.29888083,10.29947593,51.40168417,10.78868133,12.71134595,9.687718500,S1486,2,1474,Balsora_1
1843,Balsora,38.29888084,10.29947594,51.40168418,10.78868134,12.71134596,9.687718501,S1487,2,1475,Balsora_1
1844,Balsora,38.29888085,10.29947595,51.40168419,10.78868135,12.71134597,9.687718502,S1488,2,1476,Balsora_1
1845,Balsora,38.29888086,10.29947596,51.40168420,10.78868136,12.71134598,9.687718503,S1489,2,1477,Balsora_1
1846,Balsora,38.29888087,10.29947597,51.40168421,10.78868137,12.71134599,9.687718504,S1490,2,1478,Balsora_1
1847,Balsora,38.29888088,10.29947598,51.40168422,10.78868138,12.71134600,9.687718505,S1491,2,1479,Balsora_1
1848,Balsora,38.29888089,10.29947599,51.40168423,10.78868139,12.71134601,9.687718506,S1492,2,1480,Balsora_1
1849,Balsora,38.29888090,10.29947600,51.40168424,10.78868140,12.71134602,9.687718507,S1493,2,1481,Balsora_1
1850,Balsora,38.29888091,10.29947601,51.40168425,10.78868141,12.71134603,9.687718508,S1494,2,1482,Balsora_1
1851,Balsora,38.29888092,10.29947602,51.40168426,10.78868142,12.71134604,9.687718509,S1495,2,1483,Balsora_1
1852,Balsora,38.29888093,10.29947603,51.40168427,10.78868143,12.71134605,9.687718510,S1496,2,1484,Balsora_1
1853,Balsora,38.29888094,10.29947604,51.40168428,10.78868144,12.71134606,9.687718511,S1497,2,1485,Balsora_1
1854,Balsora,38.29888095,10.29947605,51.40168429,10.78868145,12.71134607,9.687718512,S1498,2,1486,Balsora_1
